SOURCE_FEA,EVENTTYPE,STATION_NM,STATE,LON_SITE,LAT_SITE
13068501,StreamGage,BLACKFOOT RIVER AND BYPASS CHANNEL NR BLACKFOOT ID,ID,-112.47720356,43.13047008
14311500,StreamGage,"LOOKINGGLASS CREEK AT BROCKWAY, OR",OR,-123.46507484,43.13039347
13201500,StreamGage,LUCKY PEAK LAKE NR BOISE ID,ID,-116.05527778,43.52555556
13068500,StreamGage,BLACKFOOT RIVER NR BLACKFOOT ID,ID,-112.47666667,43.13055556
14312400,StreamGage,"SILENT CREEK NEAR DIAMOND LAKE, OREG.",OR,-122.1603092,43.12651533
13069500,StreamGage,SNAKE RIVER NR BLACKFOOT ID,ID,-112.51914937,43.12519207
14324500,StreamGage,"WEST FORK MILLICOMA RIVER NEAR ALLEGANY, OREG.",OR,-124.05677294,43.47622525
10390000,StreamGage,"SILVER CREEK NEAR SILVER LAKE,OREG.",OR,-121.06916482,43.11097318
13061623,StreamGage,ABERDEEN-SPRINGFIELD CANAL NR SPRINGFIELD ID,ID,-112.64960833,43.10778611
13147000,StreamGage,DRY CREEK NR BLANCHE ID,ID,-114.82935833,43.10118333
13075981,StreamGage,SPRING CREEK AT BRONCO ROAD NR FORT HALL ID,ID,-112.50489444,43.09558056
13144000,StreamGage,BIG WOOD R AB N GOODING CANAL NR SHOSHONE ID,ID,-114.29616389,43.09098333
14311300,StreamGage,"TENMILE CREEK AT TENMILE,OREG.",OR,-123.57035566,43.09067077
13155400,StreamGage,LTL CANYON CR AB BERRY RANCH NR GLENNS FERRY ID,ID,-115.25308056,43.08180556
13143500,StreamGage,LINCOLN CANAL NR SHOSHONE ID,ID,-114.30925556,43.08031944
13027500,StreamGage,SALT RIVER AB RESERVOIR NR ETNA WY,WY,-111.03722222,43.07972222
14327000,StreamGage,"N FK COQUILLE R NR MYRTLE POINT, OREG.",OR,-124.10676854,43.07066563
13144500,StreamGage,BIG WOOD RIVER BL N GOODING CANAL NR SHOSHONE ID,ID,-114.30778889,43.07006944
13069540,StreamGage,DANIELSON CREEK NR SPRINGFIELD ID,ID,-112.69054398,43.05880214
13069532,StreamGage,CRYSTAL WASTE NR SPRINGFIELD ID,ID,-112.68610556,43.05197222
13155350,StreamGage,MORROW RES FEEDER CANAL NR GLENNS FERRY ID,ID,-115.29118333,43.04989839
131610556,StreamGage,MCCALLEY DAM OUTFLOW AT MOUNTAIN HOME AFB ID,ID,-115.89450556,43.05015
13151000,StreamGage,LITTLE WOOD RIVER NR RICHFIELD ID,ID,-114.132,43.04755833
13058510,StreamGage,SAND CREEK AB WILLOW CREEK DIV NR UCON ID,ID,-111.895,43.57416667
13075983,StreamGage,SPRING CREEK AT SHEEPSKIN RD NR FORT HALL ID,ID,-112.55,43.0425
14311000,StreamGage,"NORTH MYRTLE CREEK NEAR MYRTLE CREEK, OREG.",OR,-123.25950857,43.04150639
14311200,StreamGage,"OLALLA CREEK NEAR TENMILE, OREG.",OR,-123.54424162,43.03872686
14310700,StreamGage,"SOUTH MYRTLE CREEK NEAR MYRTLE CREEK,OREG.",OR,-123.19283974,43.0317846
14310800,StreamGage,"SOUTH MYRTLE CR BL CASON CR NR MYRTLE CR,OREG.",OR,-123.24339666,43.02567322
14326500,StreamGage,MIDDLE FK COQUILLE R NR MYRTLE POINT OREG.,OR,-124.09010029,43.02483221
13154000,StreamGage,CLOVER CREEK NR BLISS ID,ID,-115.00923611,43.0247
13146000,StreamGage,THORN CREEK SPILLWAY NR GOODING ID,ID,-114.60948889,43.02421389
13177985,StreamGage,JORDAN CR AT DE LAMAR MINE NR JORDAN VALLEY OR,ID,-116.85450556,43.023875
13155000,StreamGage,KING HILL CREEK NR KING HILL ID,ID,-115.23460556,43.01301944
13145500,StreamGage,BIG WOOD RIVER AB THORN CREEK NR GOODING ID,ID,-114.60881944,43.01083333
13057300,StreamGage,GRAYS LK DIV TO BLACKFOOT R BASIN NR WAYAN ID,ID,-111.49361111,43.00555556
13065000,StreamGage,BLACKFOOT RESERVOIR NR HENRY ID,ID,-111.71666389,43.00411667
13057400,StreamGage,GRAYS LAKE NR WAYAN ID,ID,-111.44344444,42.99731944
13154400,StreamGage,CLOVER CREEK NR KING HILL ID,ID,-115.17974167,43.00305
13154500,StreamGage,SNAKE RIVER AT KING HILL ID,ID,-115.2025,43.00222222
13065500,StreamGage,BLACKFOOT RIVER NR HENRY ID,ID,-111.73009167,43.00065556
13154510,StreamGage,KING HILL IRR PUMPING PLANT AT KING HILL ID,ID,-115.20923571,43.00101061
13153783,StreamGage,KING HILL CANAL (SITE #1) AT KING HILL ID,ID,-115.20868008,42.99795508
10388001,StreamGage,"ANA RIVER PLUS SUMMER LK CA NR SUMMER LK,OREG.",OR,-120.74942625,42.99486929
10388000,StreamGage,"ANA RIVER NEAR SUMMER LAKE,OREG.",OR,-120.74942625,42.99486929
13154120,StreamGage,PIONEER RES NR BLISS ID,ID,-115.06256547,42.9940674
13145000,StreamGage,BIG WOOD RIVER NR SHOSHONE ID,ID,-114.45461389,42.99349444
13075960,StreamGage,ROSS FORK NR FORT HALL ID,ID,-112.51638889,43.00138889
13171340,StreamGage,GRAND VIEW MUTUAL CANAL AB GV IRR DIST PUMPS,ID,-116.0895415,42.9818362
13155500,StreamGage,LITTLE CANYON CREEK NR GLENNS FERRY ID,ID,-115.30784167,42.98196667
13171345,StreamGage,GRAND VIEW MUTUAL CANAL BL GV IRR DIST PUMPS,ID,-116.09593063,42.98072502
14308700,StreamGage,"DAYS CREEK @ DAYS CREEK, OR",OR,-123.1714496,42.97289637
14308600,StreamGage,"S. UMPQUA RIVER @ DAYS CREEK, OR",OR,-123.16756057,42.96734092
13172000,StreamGage,CASTLE CREEK NR CASTLE CREEK ID,ID,-116.35196111,42.96698889
13153786,StreamGage,KING HILL CANAL (GF #1 AT HEAD OF SIPHON) NR GF,ID,-115.26034729,42.96545481
13155075,StreamGage,KING HILL CANAL (GF #2 AT OUTLET OF SIPHON) AT GF,ID,-115.29016667,42.96136944
13157300,StreamGage,SOUTH ELMORE CANAL NR HAMMETT ID,ID,-115.63072778,42.96114722
13155074,StreamGage,KING HILL IRR DIST PUMPING PLANT AT GLENNS FERRY,ID,-115.28023333,42.95973889
13155700,StreamGage,ALKALI CREEK NR GLENNS FERRY ID,ID,-115.36476111,42.95705
14307700,StreamGage,"JACKSON CREEK NR TILLER, OR",OR,-122.82893867,42.95401008
13146500,StreamGage,BIG WOOD RIVER AT GOODING ID,ID,-114.71326389,42.951525
13171100,StreamGage,SNAKE RIVER IRR DIST CANAL NR GRAND VIEW ID,ID,-115.97571111,42.95050833
13155620,StreamGage,LITTLE CANYON CREEK AT GLENNS FERRY ID,ID,-115.30479262,42.95017669
13157315,StreamGage,TRIPLE C FARM PUMPING PLANT NR HAMMETT ID,ID,-115.68091559,42.94934058
13171620,StreamGage,SNAKE RIVER BL CJ STRIKE DAM NR GRAND VIEW ID,ID,-115.981204,42.94711569
13171500,StreamGage,CJ STRIKE RES NR GRAND VIEW ID,ID,-115.97537044,42.94378245
13170500,StreamGage,GRAND VIEW CANAL NR GRAND VIEW ID,ID,-115.96759242,42.94989358
13157293,StreamGage,MECHAM AND SONS PUMPING PLANT NR HAMMETT ID,ID,-115.61413333,42.94708056
13157291,StreamGage,WEST INDIAN COVE CANAL NR HAMMETT ID,ID,-115.61534167,42.94677778
13157000,StreamGage,BENNETT CREEK NR HAMMETT ID,ID,-115.49313611,42.94650278
13157105,StreamGage,CHALK FLATS PUMPING PLANT NR HAMMETT ID,ID,-115.53999722,42.94585278
13156000,StreamGage,COLD SPRINGS CREEK NR HAMMETT ID,ID,-115.43201823,42.94573108
13157110,StreamGage,BLEDSOE FARM PUMPING PLANT NR HAMMETT ID,ID,-115.54009167,42.94546667
13075910,StreamGage,PORTNEUF RIVER NR TYHEE ID,ID,-112.54416667,42.94472222
13148000,StreamGage,LITTLE WOOD RIVER AT CAMPBELL RANCH NR CAREY ID,ID,-114.04808999,43.46101632
13157370,StreamGage,ROGER YOUNG PUMPING PLANT NR BRUNEAU ID,ID,-115.79766667,42.94398333
13171200,StreamGage,GRAND VIEW IRR DIST CANAL NR GRAND VIEW ID,ID,-115.99342663,42.9435045
13171300,StreamGage,GRAND VIEW MUTUAL CANAL NR GRAND VIEW ID,ID,-115.99129167,42.94156389
13171000,StreamGage,BRUNEAU RIVER NR GRAND VIEW ID,ID,-115.94453056,42.94144167
13157305,StreamGage,SAND DUNES FARM PUMPING PLANT NR HAMMETT ID,ID,-115.66702606,42.9396185
13170900,StreamGage,BYBEE LATERAL NR GRAND VIEW ID,ID,-115.97037023,42.93906033
13157310,StreamGage,EAGLE COVE PUMPING PLANT NR HAMMETT ID,ID,-115.67813757,42.93878512
13151500,StreamGage,LITTLE WOOD RIVER AT SHOSHONE ID,ID,-114.40251389,42.93622778
13152000,StreamGage,LITTLE WOOD RIVER AT TOPONIS ID,ID,-114.71271389,42.936725
13075900,StreamGage,FORT HALL/MICHAUD CANAL NR POCATELLO ID,ID,-112.54697778,42.93552778
14327500,StreamGage,"ROGUE RIVER ABOVE BYBEE CREEK, NR UNION CR, OREG",OR,-122.43448186,42.93318056
13157130,StreamGage,WES FARRIS PUMPING PLANT NR HAMMETT ID,ID,-115.55930556,42.93389444
13170910,StreamGage,TRIANGLE DAIRY RELIFT CANAL NR GRAND VIEW ID,ID,-116.02676123,42.93378193
13157340,StreamGage,RIVER RANCH PUMPING PLANT NR BRUNEAU ID,ID,-115.75045278,42.933325
13157120,StreamGage,UPPER INDIAN COVE CANAL NR HAMMETT ID,ID,-115.55618611,42.93314722
13157150,StreamGage,BROWNS CREEK AT HWY 78 XING NR HAMMETT ID,ID,-115.560575,42.932925
13157125,StreamGage,LOWER INDIAN COVE CANAL NR HAMMETT ID,ID,-115.55731944,42.93278333
13157325,StreamGage,KEN JOHNS AND SON PUMPING PLANT NR BRUNEAU ID,ID,-115.70325278,42.93150556
13170800,StreamGage,GRAND VIEW REALTY PUMPING PLANT NR GRAND VIEW ID,ID,-115.95759195,42.93128276
14308000,StreamGage,"SOUTH UMPQUA RIVER AT TILLER,OR",OR,-122.94838717,42.93039851
13070000,StreamGage,PORTNEUF RIVER AB RES NR CHESTERFIELD ID,ID,-111.988375,42.92519722
13064500,StreamGage,MEADOW CREEK NR HENRY ID,ID,-111.51179444,42.92412778
13069565,StreamGage,ABERDEEN WASTE NR ABERDEEN ID,ID,-112.81138127,42.92407865
14310000,StreamGage,"COW CREEK NEAR RIDDLE, OR",OR,-123.42895707,42.92345021
13170700,StreamGage,LITTLE VALLEY MUTUAL CANAL NR BRUNEAU ID,ID,-115.95189444,42.92155833
13153779,StreamGage,KING HILL CANAL (BLACK MESA SITE) NR KING HILL ID,ID,-115.16653056,42.91601944
13153776,StreamGage,SNAKE RIVER BL BLISS DAM NR BLISS ID,ID,-115.09339822,42.91434521
13170350,StreamGage,GRAND VIEW FARMS NO.3 PUMPING PLANT NR BRUNEAU ID,ID,-115.89290833,42.91265278
13178000,StreamGage,JORDAN CREEK AB LONE TREE CR NR JORDAN VALLEY OR,ID,-116.99444444,42.9125
1315377299,StreamGage,KING HILL IRR DIST PUMPING PLANT AT WILEY SITE,ID,-114.98228447,42.91156822
13153773,StreamGage,KING HILL CANAL (WILEY SITE) NR BLISS ID,ID,-114.98256225,42.91129044
13018350,StreamGage,"FLAT CREEK BEL CACHE CREEK, NEAR JACKSON, WY",WY,-110.79298445,43.46187271
13203000,StreamGage,NEW YORK CANAL BL DIVERSION DAM NR BOISE ID,ID,-116.1131677,43.55211275
13203510,StreamGage,BOISE R BL DIVERSION DAM NR BOISE ID,ID,-116.09455556,43.53961303
13204500,StreamGage,DIVS FROM BOISE R BTW NR/AT BOISE GAGES,ID,-116.0676099,43.53322451
13018300,StreamGage,"CACHE CREEK NEAR JACKSON, WY",WY,-110.7040913,43.45215258
13034500,StreamGage,RAINY CREEK NR SWAN VALLEY ID,ID,-111.37050502,43.44825005
13191500,StreamGage,SMITH CREEK NR LENOX ID,ID,-115.68321111,43.520125
13016500,StreamGage,FISH CREEK NR WILSON WY,WY,-110.68409028,43.44993085
13149500,StreamGage,WF FISH CREEK MR CAREY ID,ID,-113.83154722,43.44559167
13057940,StreamGage,WILLOW CREEK BL TEX CREEK NR RIRIE ID,ID,-111.72833333,43.44166667
13034000,StreamGage,FALL CREEK NR SWAN VALLEY ID,ID,-111.37717179,43.44102785
13017000,StreamGage,MOSQUITO CREEK NR WILSON WY,WY,-110.86494167,43.43698611
13149000,StreamGage,FISH CREEK AB FISH CREEK DAM NR CAREY ID,ID,-113.80809444,43.43670833
13017500,StreamGage,BIG SPRING CREEK NR CHENEY WY,WY,-110.82128889,43.43120556
13187000,StreamGage,FALL CREEK NR ANDERSON RANCH DAM ID,ID,-115.38434722,43.43035
13139000,StreamGage,BIG WOOD SLOUGH AT HAILEY ID,ID,-114.31991111,43.51796111
13202000,StreamGage,BOISE RIVER NR BOISE ID,ID,-116.0595539,43.52766907
13172775,StreamGage,WEST END PROJECT CANAL NR MELBA ID,ID,-116.7062426,43.42904801
13140500,StreamGage,BIG WOOD RIVER AT GLENDALE BRIDGE NR BELLEVUE ID,ID,-114.260725,43.42629167
10395000,StreamGage,"EAST FORK SILVIES RIVER NEAR LAWEN,OREG.",OR,-118.80187323,43.42626438
13148200,StreamGage,LITTLE WOOD RES NR CAREY ID,ID,-114.02722222,43.42527778
13149700,StreamGage,FISH CREEK RES NR CAREY ID,ID,-113.82752664,43.4224043
13203700,StreamGage,BOISE RIVER AT BARBER ID,ID,-116.12261273,43.56127927
13139500,StreamGage,BIG WOOD RIVER AT HAILEY ID,ID,-114.32166667,43.51722222
14319835,StreamGage,"NORTH FORK HINKLE CREEK NEAR NONPAREIL, OR",OR,-123.03923198,43.4234526
14319830,StreamGage,"SOUTH FORK HINKLE CREEK NEAR NONPAREIL, OR",OR,-123.03950974,43.4220637
13015500,StreamGage,SPRING CREEK AT ZENITH WY,WY,-110.80076493,43.54992886
13186500,StreamGage,LIME CREEK NR BENNETT ID,ID,-115.27135833,43.41988333
13150000,StreamGage,FISH CREEK NR CAREY ID,ID,-113.82923056,43.41990278
14319900,StreamGage,"CALAPOOYA CREEK AT NONPAREIL,OREG.",OR,-123.15479215,43.41761898
14319850,StreamGage,"GASSY CREEK NEAR NONPAREIL, OR",OR,-123.12173521,43.41706349
13060000,StreamGage,SNAKE RIVER NR SHELLEY ID,ID,-112.13416667,43.41333333
14320700,StreamGage,"CALAPOOYA CREEK NEAR OAKLAND, OR",OR,-123.36369085,43.40261713
13132520,StreamGage,BIG LOST RIVER BL INEEL DIV NR ARCO ID,ID,-113.08194444,43.51583333
13018500,StreamGage,"FLAT CREEK NEAR CHENEY, WY",WY,-110.77409283,43.40103926
13148500,StreamGage,LITTLE WOOD RIVER NR CAREY ID,ID,-113.99972222,43.39
13172840,StreamGage,GEM PUMPING PLANT NR MARSING ID,ID,-116.78652688,43.51543573
14319200,StreamGage,SUTHERLIN CR AT SUTHERLIN OREG.,OR,-123.30396465,43.38872886
13061300,StreamGage,GREAT WESTERN CANAL WASTE NR WOODVILLE ID,ID,-112.17215556,43.38286389
10395500,StreamGage,"WEST FORK SILVIES RIVER NEAR LAWEN,OREG.",OR,-118.83437328,43.38320835
13132513,StreamGage,INEEL DIVERSION AT HEAD NR ARCO ID,ID,-113.08361111,43.51388889
14324580,StreamGage,"PONY CREEK AT COOS BAY, OR",OR,-124.24150278,43.37983408
14500000,StreamGage,PONY CREEK AT LOWER SITE,OR,-124.241225,43.38038965
13033000,StreamGage,PALISADES CANAL NR IRWIN ID,ID,-111.24077827,43.37880659
13033500,StreamGage,PALISADES CREEK NR IRWIN ID,ID,-111.24329722,43.37465278
13060500,StreamGage,RESERVATION CANAL (IDAHO CANAL) NR SHELLEY ID,ID,-112.15136179,43.37408148
13018750,StreamGage,SNAKE RIVER BL FLAT CREEK NR JACKSON WY,WY,-110.73861111,43.37222222
13190000,StreamGage,ANDERSON RANCH RES AT ANDERSON RANCH DAM ID,ID,-115.44923333,43.35765833
14313700,StreamGage,"N.UMPQUA R BLW WARM SPRINGS CK NR TOKETEE FALLS,OR",OR,-122.2519822,43.35484515
13189000,StreamGage,LITTLE CAMAS CANAL AT HEADING NR BENNETT ID,ID,-115.39033056,43.35258056
13032500,StreamGage,SNAKE RIVER NR IRWIN ID,ID,-111.21888889,43.35083333
13035500,StreamGage,PINE CREEK NR SWAN VALLEY ID,ID,-111.35755833,43.50869722
14316700,StreamGage,"STEAMBOAT CREEK NEAR GLIDE, OR",OR,-122.72894154,43.34984202
14317600,StreamGage,"ROCK CREEK NEAR GLIDE, OREG.",OR,-122.99283941,43.34567433
13190500,StreamGage,SF BOISE RIVER AT ANDERSON RANCH DAM ID,ID,-115.47869598,43.34156192
13019000,StreamGage,HORSE CREEK NR CHENEY WY,WY,-110.71263889,43.34259167
131726449,StreamGage,REYNOLDS IRR DIST PUMP PLANT NR WALTERS FERRY ID,ID,-116.61818046,43.33377218
13141500,StreamGage,CAMAS CREEK NR BLAINE ID,ID,-114.54194444,43.33277778
13189500,StreamGage,LITTLE CAMAS CANAL BL TUNNEL NO.9 NR BENNETT ID,ID,-115.437525,43.33089722
14317500,StreamGage,N UMPQUA RIVER AB ROCK CR NR GLIDE OREG,OR,-123.00311719,43.33067418
13032450,StreamGage,PALISADES RESERVOIR NR IRWIN ID,ID,-111.20633178,43.3301964
13018000,StreamGage,"FLAT CREEK NEAR JACKSON, WY",WY,-110.62159106,43.55660043
13036000,StreamGage,SNAKE RIVER AT DRY CANYON NR SWAN VALLEY ID,ID,-111.426775,43.54815278
14060000,StreamGage,"CRESCENT CR AT CRESCENT LAKE NR CRESCENT,OREG.",OR,-121.97336316,43.50290272
13014000,StreamGage,SPRING CREEK NR ZENITH WY,WY,-110.80076532,43.56659567
13140800,StreamGage,BIG WOOD RIVER AT STANTON CROSSING NR BELLEVUE ID,ID,-114.31916667,43.32916667
13141000,StreamGage,BIG WOOD RIVER NR BELLEVUE ID,ID,-114.341775,43.32804167
14313200,StreamGage,"N.UMPQUA R ABV WHITE MULE CK, NR TOKETEE FALLS, OR",OR,-122.19864644,43.32484635
13150430,StreamGage,SILVER CREEK AT SPORTSMAN ACCESS NR PICABO ID,ID,-114.10892542,43.32268312
14312900,StreamGage,LEMOLO NO.1 POWER CANAL NEAR TOKETEE FALLS OREG.,OR,-122.19281285,43.3220687
14313500,StreamGage,"NORTH UMPQUA R BL LEMOLO LK NR T FALLS,OREG.",OR,-122.19559073,43.32206866
13031500,StreamGage,SNAKE RIVER AT CALAMITY POINT NR IRWIN ID,ID,-111.19235,43.32563889
13155300,StreamGage,LTL CANYON CR AT STOUT XING NR GLENNS FERRY ID,ID,-115.30979723,43.15378624
13030500,StreamGage,ELK CREEK AB RESERVOIR NR IRWIN ID,ID,-111.143425,43.31851667
13020000,StreamGage,"FALL CREEK NEAR JACKSON, WY",WY,-110.73908853,43.31631704
13061500,StreamGage,SNAKE RIVER AT FIRTH ID,ID,-112.18391389,43.31290556
14318500,StreamGage,"NORTH UMPQUA RIVER NEAR GLIDE, OREG.",OR,-123.1178427,43.30539572
13068000,StreamGage,FT HALL LOWER CANAL NR BLACKFOOT ID,ID,-112.33992222,43.16288889
14316495,StreamGage,"BOULDER CREEK NEAR TOKETEE FALLS, OR",OR,-122.5303237,43.3034543
14316455,StreamGage,"N.UMPQUA R BLW SODA SPGS RESV, NR TOKETEE FALLS,OR",OR,-122.49893388,43.30373229
13159500,StreamGage,SYRUP CREEK NR MOUNTAIN HOME ID,ID,-115.6782,43.29935833
13019438,StreamGage,LITTLE GRANITE CREEK AT MOUTH NR BONDURANT WY,WY,-110.51773889,43.29861944
13019500,StreamGage,HOBACK RIVER NR JACKSON WY,WY,-110.67019565,43.29854081
13158000,StreamGage,WILLOWDALE CREEK NR BENNETT ID,ID,-115.58585833,43.29751111
14313600,StreamGage,"LEMOLO No.2 CANAL NEAR TOKETEE FALLS, OR",OR,-122.40198624,43.29623322
14316500,StreamGage,"N UMPQUA RIVER ABV COPELAND CK NR TOKETEE FALLS,OR",OR,-122.53671267,43.29595427
13172505,StreamGage,SWAN FALLS IRRIGATION DISTRICT CANAL NR MURPHY ID,ID,-116.41708611,43.29461944
13172500,StreamGage,SNAKE RIVER NR MURPHY ID,ID,-116.42094918,43.29183131
13159000,StreamGage,LONG TOM CREEK BL LONG TOM RES NR BENNETT ID,ID,-115.57994722,43.28525833
13150500,StreamGage,SILVER CREEK AT HWY 20 NR PICABO ID,ID,-114.01779444,43.28364722
13069000,StreamGage,DIV FROM SNAKE R BTW SHELLY/BLACKFOOT GAGES ID,ID,-112.33414438,43.33324743
13020500,StreamGage,DOG CREEK NR CHENEY WY,WY,-110.79956389,43.28331111
13032000,StreamGage,BEAR CREEK AB RESERVOIR NR IRWIN ID,ID,-111.22216522,43.28325181
10402000,StreamGage,"MALHEUR LAKE OUTLET AT NARROWS,OREG.",OR,-118.96493035,43.28181861
13141300,StreamGage,MORMON RES NR FAIRFIELD ID,ID,-114.80144956,43.28045614
14315700,StreamGage,"N.UMPQUA R BLW SLIDE CK DAM NR TOKETEE FALLS, OR",OR,-122.44893191,43.27539951
13173000,StreamGage,SUCCOR CREEK NR HOMEDALE ID,OR,-117.09095833,43.55611944
14319500,StreamGage,"NORTH UMPQUA RIVER AT WINCHESTER, OR",OR,-123.41229926,43.27205997
10401800,StreamGage,"MALHEUR LAKE NEAR VOLTAGE,OR",OR,-118.84298301,43.26765291
13067000,StreamGage,SAND CREEK NR FIRTH ID,ID,-112.17816944,43.26709722
14315500,StreamGage,NORTH UMPQUA RIVER AT TOKETEE FALLS OREG.,OR,-122.42170866,43.26345539
13066000,StreamGage,BLACKFOOT RIVER NR SHELLEY ID,ID,-112.04777778,43.26277778
13159800,StreamGage,CANYON CR AT OREGON TRAIL XING NR MOUNTAIN HOME ID,ID,-115.7025,43.26111111
13030000,StreamGage,INDIAN CREEK AB RESERVOIR NR ALPINE WY,ID,-111.06743518,43.2596435
14314600,StreamGage,"CLEARWATER NO.2 POWER CANAL NEAR TOKETEE FALLS, OR",OR,-122.39948568,43.25928898
13142000,StreamGage,MAGIC RES NR RICHFIELD ID,ID,-114.35782335,43.25518179
13066500,StreamGage,BLACKFOOT RIVER NR PRESTO ID,ID,-112.14780278,43.25301667
13193000,StreamGage,WILLOW CREEK ABV MOUTH NR LENOX ID,ID,-115.80926667,43.54762222
13016450,StreamGage,"FISH CREEK AT WILSON, WY",WY,-110.8716,43.50076005
13192500,StreamGage,RATTLESNAKE CREEK NR LENOX ID,ID,-115.73122222,43.56430833
14318000,StreamGage,"LITTLE RIVER AT PEEL, OR",OR,-123.02617162,43.2526179
10401500,StreamGage,"DONNER UND BLITZEN RIVER NEAR VOLTAGE,OREG.",OR,-118.85742756,43.25098619
13016100,StreamGage,SNAKE RIVER NR WILSON WY,WY,-110.83854304,43.49909417
14314700,StreamGage,"CLEARWATER R BLW MOWICH CREEK, NR TOKETEE FALLS,OR",OR,-122.3383725,43.25095636
13065940,StreamGage,WOLVERINE CREEK NR GOSHEN ID,ID,-112.01719051,43.25047321
13021000,StreamGage,"CABIN CREEK NEAR JACKSON, WY",WY,-110.77853266,43.24937114
13059500,StreamGage,DIV FROM SNAKE R BTW HEISE/SHELLEY GAGES ID,ID,-111.83274287,43.49852544
13142500,StreamGage,BIG WOOD RIVER BL MAGIC DAM NR RICHFIELD ID,ID,-114.35643433,43.24795955
13061000,StreamGage,IDAHO CANAL NR FIRTH ID,ID,-112.18576667,43.24590278
14314500,StreamGage,"CLEARWATER R AB TRAP CR NR T FALLS,OREG.",OR,-122.28725964,43.2442903
14312252,StreamGage,"NEWTON CR., STERLING DR. BRIDGE, AT ROSEBURG, OR",OR,-123.3503503,43.24317145
14315900,StreamGage,"FISH CR P CA NR T FLS,OREG.",OR,-122.46004323,43.26373277
14316000,StreamGage,"FISH CREEK @ BIG CK RANGER STA NR TOKETEE FALLS,OR",OR,-122.44698681,43.23039977
13062000,StreamGage,SNAKE RIVER AT PORTERVILLE BRIDGE NR BLACKFOOT ID,ID,-112.32993333,43.228875
13182000,StreamGage,"OWYHEE RIVER ABOVE OWYHEE RESERVOIR, OREG.",OR,-117.48877559,43.22598991
14312256,StreamGage,"NEWTON CR., JEFFERSON ST. BRIDGE, AT ROSEBURG,OR",OR,-123.38285157,43.22511573
13156500,StreamGage,BENNETT CREEK NR BENNETT ID,ID,-115.50587778,43.22374167
14312200,StreamGage,"DEER CREEK NEAR ROSEBURG,OREG.",OR,-123.28867977,43.21789429
13172420,StreamGage,SINKER BUTTE CANAL NR MURPHY ID,ID,-116.39260556,43.21829444
13160000,StreamGage,CANYON CREEK NR MOUNTAIN HOME ID,ID,-115.69436667,43.21638333
13132535,StreamGage,BIG LOST R AT LINCOLN BLVD BRIDGE NR ATOMIC CITY,ID,-112.94333333,43.57388889
13191000,StreamGage,SF BOISE RIVER NR LENOX ID,ID,-115.68880278,43.49626389
13160500,StreamGage,MOUNTAIN HOME FEEDER CANAL AT HEAD NR MTN. HOME ID,ID,-115.69236944,43.21168889
14315950,StreamGage,"FISH CREEK ABV SLIPPER CREEK NR TOKETEE FALLS, OR",OR,-122.42837483,43.21123346
13021500,StreamGage,BAILEY CREEK NR ALPINE WY,WY,-110.77228889,43.207325
13161000,StreamGage,MOUNTAIN HOME COOP CANAL NR MOUNTAIN HOME ID,ID,-115.68953889,43.20415833
13022000,StreamGage,WOLF CREEK NR ALPINE WY,WY,-110.88409307,43.19992456
13062500,StreamGage,SNAKE RIVER AT BLACKFOOT ID,ID,-112.36916667,43.1975
13186000,StreamGage,SF BOISE RIVER NR FEATHERVILLE ID,ID,-115.30805556,43.49583333
13172410,StreamGage,MURPHY FLAT CANAL NR MURPHY ID,ID,-116.39829444,43.19651389
13015000,StreamGage,GROS VENTRE RIVER AT ZENITH WY,WY,-110.76277778,43.55722222
13016000,StreamGage,SPRING CREEK AT W GROS VENTRE BUTTE WY,WY,-110.78517778,43.54675833
13022500,StreamGage,SNAKE RIVER AB RESERVOIR NR ALPINE WY,WY,-110.88944444,43.19611111
13192000,StreamGage,LONG GULCH CREEK NR LENOX ID,ID,-115.70529444,43.53821944
14055500,StreamGage,"ODELL CREEK NEAR CRESCENT,OREG.",OR,-121.9625299,43.54734625
13062504,StreamGage,SNAKE RIVER BL BLACKFOOT BRIDGE NR BLACKFOOT ID,ID,-112.37903611,43.19546944
14312500,StreamGage,"LAKE CREEK NEAR DIAMOND, LAKE, OR",OR,-122.16642122,43.18651483
14326700,StreamGage,"NO FK COQUILLE R NR FAIRVIEW,OREG (AUX.GAGE)",OR,-124.08843657,43.18399953
13029500,StreamGage,MCCOY CREEK AB RESERVOIR NR ALPINE WY,ID,-111.11624722,43.18022778
13051000,StreamGage,TRAIL CREEK NR VICTOR ID,ID,-111.06922778,43.56335
14326800,StreamGage,"NORTH FORK COQUILLE RIVER NR FAIRVIEW,OR",OR,-124.08732532,43.17899951
13143000,StreamGage,LINCOLN CANAL NR RICHFIELD ID,ID,-114.31875,43.17432222
13023500,StreamGage,SNAKE RIVER BL GREYS RIVER AT ALPINE WY,WY,-111.04161389,43.17289722
